community_id,n_nodes_fixed,n_vertices_fixed,n_edges_fixed,mean_degree_fixed,median_degree_fixed,max_degree_fixed,min_degree_fixed,n_nodes_orig,n_vertices_orig,n_edges_orig,mean_degree_orig,median_degree_orig,max_degree_orig,min_degree_orig,degree_diff
1980,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1981,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
1982,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
1983,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1984,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1985,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1986,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1987,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1988,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1989,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1990,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1991,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1992,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1993,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
1994,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
1995,3,3,2,1.33333333333333,1,2,1,4,4,0,0,0,0,0,1.33333333333333
1996,4,4,3,1.5,1.5,2,1,3,3,0,0,0,0,0,1.5
1997,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
1998,3,3,2,1.33333333333333,1,2,1,4,4,0,0,0,0,0,1.33333333333333
1999,4,4,3,1.5,1.5,2,1,3,3,0,0,0,0,0,1.5
2000,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2001,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2002,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2003,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
2004,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2005,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2006,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2007,2,2,1,1,1,1,1,4,4,0,0,0,0,0,1
2008,4,4,3,1.5,1.5,2,1,3,3,0,0,0,0,0,1.5
2009,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2010,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2011,3,3,2,1.33333333333333,1,2,1,4,4,0,0,0,0,0,1.33333333333333
2012,4,4,3,1.5,1.5,2,1,3,3,0,0,0,0,0,1.5
2013,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2014,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
2015,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2016,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
2017,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
2018,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2019,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2020,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2021,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2022,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2023,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2024,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2025,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2026,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2027,2,2,1,1,1,1,1,4,4,0,0,0,0,0,1
2028,4,4,3,1.5,1.5,2,1,3,3,0,0,0,0,0,1.5
2029,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2030,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
2031,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2032,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2033,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
2034,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2035,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
2036,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2037,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2038,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2039,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
2040,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
2041,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2042,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
2043,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
2044,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2045,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2046,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2047,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2048,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2049,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2050,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2051,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2052,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2053,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2054,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2055,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
2056,2,2,1,1,1,1,1,4,4,0,0,0,0,0,1
2057,4,4,3,1.5,1.5,2,1,3,3,0,0,0,0,0,1.5
2058,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2059,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2060,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2061,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2062,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2063,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2064,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2065,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2066,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
2067,3,3,2,1.33333333333333,1,2,1,,,,,,,,
